label,ExactMolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,FractionCSP3,NumAromaticRings,MaxPartialCharge,MinPartialCharge,NumNitrogen,NumOxygen
0,342.093519032,4.073100000000004,32.67,0,2,3,0.2631578947368421,2,0.24818669103625338,-0.30985478542278855,2,1
0,229.146664228,3.3426000000000027,16.380000000000003,0,2,5,0.3333333333333333,2,0.11724737961560046,-0.4679942441712934,1,1
0,245.21434986399998,4.302200000000004,3.24,0,1,5,0.6470588235294118,1,-0.0018903700033665257,-0.3093774626194286,1,0
0,255.096753896,-1.970899999999999,139.28,4,8,5,0.4444444444444444,2,0.2799857321793509,-0.39358128705804707,5,4
0,217.11027872,1.771,46.17,1,2,2,0.38461538461538464,1,0.2367039782146347,-0.29567988249602595,1,2
0,193.1215121,0.938569999999999,71.13000000000001,3,2,5,0.3,1,0.18520705678883256,-0.49353089462037775,3,1
0,352.059025344,4.086300000000002,32.67,0,2,2,0.17647058823529413,2,0.40595115917545976,-0.30100487463689113,2,1
0,444.1515080839999,2.4102,94.83,3,5,2,0.7272727272727273,0,0.19646825925449077,-0.38971237431404065,0,5
0,250.131742436,1.6392999999999995,75.27000000000001,2,3,2,0.6153846153846154,0,0.32765069982773903,-0.276533618376638,2,3
0,307.19361442,3.985400000000004,12.47,0,2,2,0.42857142857142855,2,0.10844163690853684,-0.3654380752631509,1,1
0,314.154976416,4.066900000000003,6.48,0,2,3,0.3684210526315789,2,0.06017704544389023,-0.30504778279247785,2,0
0,451.19051817599996,4.698200000000004,29.950000000000003,1,5,6,0.4782608695652174,2,0.41598698505793,-0.3950445624836845,3,1
0,299.152143532,1.9333,38.77,0,4,1,0.6111111111111112,1,0.17375545809538118,-0.49285713701213424,1,3
0,404.219888744,2.3524000000000003,100.90000000000002,2,6,3,0.782608695652174,0,0.3025656724874257,-0.4577419270681255,0,6
0,488.27740362,4.093500000000003,106.97000000000001,1,7,7,0.7857142857142857,0,0.3062884710208991,-0.45749549379172455,0,7
0,432.25118887199994,3.132600000000002,100.90000000000002,2,6,5,0.8,0,0.30628767938857215,-0.4503187732557486,0,6
0,285.136493468,1.6302999999999999,49.77,1,4,0,0.5882352941176471,1,0.17375545647821175,-0.5042464427919625,1,3
0,263.152143532,1.9186999999999999,49.77,1,4,3,0.5333333333333333,1,0.31614768161958745,-0.5079557687348304,1,3
0,209.10519334,1.3795000000000002,72.55000000000001,2,3,4,0.36363636363636365,1,0.4041047179844052,-0.44626822077809225,1,3
0,520.222781204,4.086800000000004,106.97000000000001,1,7,6,0.7142857142857143,0,0.3062987371941187,-0.45769042569924234,0,7
0,218.105527688,0.5379000000000002,58.2,2,3,2,0.3333333333333333,1,0.2510029943975652,-0.29340865930848214,2,2
0,228.16264864,3.100100000000001,27.82,2,1,3,0.4666666666666667,2,0.04562853809239095,-0.3608900759615902,2,0
0,285.151749608,4.167100000000003,3.24,0,1,1,0.14285714285714285,2,0.059967657045980484,-0.29851448438382533,1,0
0,284.225248896,4.252000000000004,8.17,0,2,4,0.5789473684210527,2,0.0484886090946228,-0.3442683955877579,2,0
0,179.105862036,0.7243999999999996,54.019999999999996,2,3,3,0.3333333333333333,1,0.2649914093869321,-0.28721196662619786,3,1
0,309.209264484,4.149500000000003,20.310000000000002,0,2,7,0.38095238095238093,2,0.1473460160864505,-0.3090758379059166,1,1
0,372.1936739959999,1.7236999999999996,94.83,3,5,2,0.6363636363636364,0,0.1938449871540945,-0.392760441109871,0,5
0,312.16601976799996,5.019600000000005,6.48,0,3,5,0.3684210526315789,2,0.05529022095912578,-0.33806466160400384,2,0
0,294.17321332399996,3.5152000000000028,23.55,0,3,4,0.3157894736842105,2,0.16890851029905687,-0.34061117290611675,2,1
0,311.18852904000005,3.039600000000002,40.54,1,3,2,0.65,1,0.13332680134401712,-0.5076424619063272,1,2
0,328.160934388,4.495600000000004,15.71,0,4,5,0.3684210526315789,2,0.12052105827848811,-0.4966861959592132,2,1
0,293.177964356,3.1822000000000017,32.26,2,2,4,0.4,2,0.0675754473336659,-0.39175919109191504,1,1
0,448.15537034000005,4.642800000000004,51.54,0,4,4,0.3076923076923077,3,0.25845527145988023,-0.37659516462024084,2,3
0,241.146664228,3.1084000000000014,21.259999999999998,1,2,3,0.375,2,0.0720391948757978,-0.3734438288975632,1,1
0,337.20417910400005,4.236000000000003,40.540000000000006,1,3,6,0.4090909090909091,2,0.16393321977841452,-0.388358782631956,1,2
0,289.098189812,2.7581000000000016,49.25,1,4,2,0.3333333333333333,2,0.150771844235401,-0.39299066161785506,3,1
0,314.12982428800007,2.9654000000000007,32.260000000000005,0,4,4,0.29411764705882354,2,0.1513747136569136,-0.35256333885794683,4,0
0,272.96273023199996,3.779300000000001,30.71,0,3,2,0.0,2,0.13767630621490268,-0.22681736435386596,3,0
0,297.12842732,4.2058000000000035,3.24,0,1,1,0.3684210526315789,2,0.04086535687009181,-0.3057480271463503,1,0
0,277.146664228,4.428700000000004,12.47,0,2,0,0.2631578947368421,2,0.13446506280923567,-0.4560960016820541,1,1
0,421.27292736,4.422100000000004,36.02,0,4,6,0.5,2,0.2533598952266193,-0.4888398840986285,3,2
0,257.141578848,3.0321000000000016,21.700000000000003,0,3,6,0.25,2,0.2530673067442259,-0.4535073263237634,1,2
0,360.16045572,3.7219000000000024,24.94,0,4,6,0.4,2,0.16048740389295144,-0.4928699786635633,2,2
0,299.126991404,2.8607000000000014,75.81,0,4,2,0.375,1,0.2697571228945684,-0.3131932289052329,3,3
0,218.105527688,1.4735000000000003,49.410000000000004,1,2,2,0.3333333333333333,1,0.3245303737398364,-0.31917596408822413,2,2
0,246.100442308,1.0426,66.48,1,3,2,0.3076923076923077,1,0.33003731192847896,-0.2763507181239114,2,3
0,304.14547435200006,2.7362200000000003,35.16,1,3,4,0.4375,2,0.06371415520395471,-0.3689238264800826,4,0
0,372.1936739959999,2.0118000000000005,91.67,2,5,2,0.6818181818181818,0,0.18991883219584887,-0.3884638800963171,0,5
0,392.029102976,4.4047000000000045,24.83,0,3,3,0.2777777777777778,2,0.07555737610018882,-0.382479515121801,2,1
0,177.1153641,1.8194000000000001,20.310000000000002,0,2,3,0.36363636363636365,1,0.179138400569889,-0.2996808984707426,1,1
0,238.146998576,3.2711000000000023,15.27,1,2,1,0.25,2,0.04562907368701468,-0.3441242071818749,2,0
0,221.10519334,1.7906399999999998,47.56,1,3,3,0.4166666666666667,1,0.40722922437217846,-0.4896364417156857,1,3
0,231.162314292,2.5462000000000007,23.47,1,2,0,0.6,1,0.11539158761293315,-0.5079556583697897,1,1
0,218.105527688,1.4735,49.410000000000004,1,2,2,0.3333333333333333,1,0.3245345765951883,-0.3086550434212968,2,2
0,250.110613068,3.0025400000000015,34.89,0,3,1,0.125,3,0.2654677569072256,-0.2681674320933315,2,1
0,217.11027872,1.9508999999999999,38.33,1,2,2,0.3076923076923077,1,0.2549471090394744,-0.3391879100940435,1,2
0,344.138090768,5.208900000000004,6.48,0,4,5,0.3684210526315789,2,0.05636917907711573,-0.33928992199741187,2,0
0,314.145284324,4.249600000000004,15.71,0,4,5,0.3333333333333333,2,0.1205210569211074,-0.4966861959646197,2,1
0,203.094628656,1.333,37.38,0,2,1,0.3333333333333333,1,0.2392990516824328,-0.2849475673983402,1,2
0,374.20932406,1.8036,94.83000000000001,3,5,2,0.7272727272727273,0,0.18962916292696316,-0.39276069475015013,0,5
0,472.246103492,3.335300000000002,106.97000000000001,1,7,5,0.7037037037037037,0,0.30601799054429757,-0.4576906569881475,0,7
0,416.21988874399995,2.3744000000000005,100.90000000000002,2,6,3,0.7083333333333334,0,0.3025656724874257,-0.45774192706812544,0,6
0,183.125928784,1.1278,46.17,1,2,2,0.8,0,0.23320904947281662,-0.3545200503923122,1,2
0,356.138090768,4.4043000000000045,6.48,0,4,2,0.4,2,0.04010453405435066,-0.30382530735770535,2,0
0,230.105527688,2.279,44.12,0,4,3,0.23076923076923078,2,0.35585637369231493,-0.46429981254233965,2,2
0,179.131014164,2.0294399999999997,35.25,1,2,3,0.45454545454545453,1,0.12468347177343857,-0.4914364534108377,1,1
0,266.178298704,3.206900000000002,15.27,1,2,4,0.3333333333333333,2,0.043191319805017926,-0.36691346005784137,2,0
0,415.14628287600004,4.1071000000000035,58.1,1,4,6,0.36363636363636365,3,0.32595183538108374,-0.30548589949405847,3,2
0,409.23654185199996,3.8668200000000033,49.96000000000001,1,5,7,0.4166666666666667,3,0.16232905730594618,-0.49458625454931054,3,3
0,246.173213324,1.7713999999999999,46.33,1,2,5,0.5333333333333333,1,0.2330511109470703,-0.3424750924421139,2,1
0,408.2213063880001,5.466520000000005,45.33,1,3,7,0.4,3,0.16242475251757083,-0.4966869793669673,2,2
0,376.189926008,3.4235000000000024,62.470000000000006,0,5,6,0.3181818181818182,3,0.2949223289015949,-0.45918194477386937,4,2
0,177.12659748,1.7753199999999998,29.020000000000003,0,3,1,0.6,1,0.14951269004468576,-0.355123549487235,3,0
0,197.101605856,2.570400000000001,26.02,1,1,4,0.2727272727272727,1,0.12272721897106387,-0.3266971748576319,1,0
0,276.183778008,1.96282,45.33,1,3,3,0.6875,1,0.16882436945291265,-0.3787927331197993,2,2
0,293.177964356,3.705200000000003,20.310000000000002,0,2,4,0.35,2,0.17320835148548694,-0.30935288811665146,1,1
0,327.147058152,1.3014,70.0,2,5,2,0.5263157894736842,1,0.17396302079062417,-0.5042464328896997,1,4
0,335.18852904,4.3247000000000035,21.700000000000003,0,3,3,0.45454545454545453,2,0.23081631814499692,-0.4535837791941227,1,2
0,283.157228912,2.661000000000001,32.7,1,3,0,0.4444444444444444,2,0.2158181049830941,-0.46155083455728857,1,2
0,238.131742436,1.3510999999999997,75.27000000000001,2,3,3,0.5833333333333334,0,0.3276321902368601,-0.27681211947518475,2,3
0,204.126263132,0.9937999999999998,46.330000000000005,1,2,3,0.4166666666666667,1,0.22277409260080783,-0.33802233143257304,2,1
0,253.146664228,3.238000000000002,12.47,0,2,1,0.29411764705882354,2,0.10791040089816403,-0.36744781299517454,1,1
0,387.17135475199996,3.783100000000003,53.6,2,4,6,0.38095238095238093,2,0.2548721365740214,-0.495841715821995,3,2
0,309.147726848,3.0554000000000014,69.2,1,5,3,0.2222222222222222,2,0.16091103170864665,-0.49285859555029765,3,2
0,406.189257312,2.9848000000000017,60.89000000000001,0,6,3,0.5,2,0.339611616391863,-0.4928574752913022,2,4
0,281.080041212,2.3842999999999996,84.6,1,4,2,0.06666666666666667,2,0.26975709004006415,-0.3238334332450522,3,3
0,289.184192608,3.910600000000003,20.310000000000002,0,2,5,0.6111111111111112,1,0.16242475253038674,-0.30277325413896927,1,1
0,285.136493468,1.1588999999999998,50.72,2,4,1,0.5294117647058824,1,0.16548051752697132,-0.49285748081567365,1,3
0,295.19361442,3.903500000000003,20.310000000000002,0,2,7,0.35,2,0.14707359290770705,-0.30934097223251206,1,1
0,370.205656324,3.5122000000000027,32.78,0,3,7,0.4090909090909091,2,0.25280557662793546,-0.3748568818331125,2,2
0,329.11825655999996,3.6003000000000025,32.7,1,3,1,0.3684210526315789,2,0.13398573616447831,-0.5063842078290959,1,2
0,363.231062548,3.308500000000002,29.950000000000003,1,4,6,0.391304347826087,2,0.055799436060183005,-0.3950445544207227,3,1
0,507.216732924,5.468900000000006,28.180000000000003,0,6,7,0.5384615384615384,2,0.41598698505792997,-0.35253270053309366,3,2
0,157.11027872,0.8193999999999999,55.62,1,2,4,0.875,0,0.25191212906241,-0.367073672393218,1,2
0,328.097855464,3.2139000000000015,41.57000000000001,1,3,1,0.2777777777777778,2,0.23818326672116757,-0.3473755227199396,2,2
0,313.20417910400005,2.975500000000001,43.7,2,3,2,0.7,1,0.11539347595561562,-0.5079556426722672,1,2
0,330.140198944,3.1686000000000014,40.620000000000005,0,4,4,0.3333333333333333,2,0.21020815477177218,-0.3390203478272183,2,2
0,379.225977168,3.858220000000003,40.730000000000004,1,4,6,0.391304347826087,3,0.16232905730594618,-0.49284434027200813,3,2
0,354.176584452,5.172300000000005,15.71,0,4,4,0.42857142857142855,2,0.12052105692651498,-0.49668619596460933,2,1
0,157.073893212,0.7637,46.61,0,3,1,0.7142857142857143,0,0.416930746865219,-0.4326467408671532,1,3
0,392.19990224799994,1.7515999999999998,94.83,3,5,2,0.7272727272727273,0,0.18990615957208318,-0.39276066516506075,0,5
0,165.078978592,1.7407,49.33,2,2,2,0.2222222222222222,1,0.22359022193658473,-0.507964315792558,1,2
0,206.06914218,-0.10269999999999935,72.63000000000001,1,3,2,0.2,1,0.2650067743091448,-0.4815678259907234,2,3
0,310.15036970399996,4.631100000000004,6.48,0,3,2,0.3684210526315789,2,0.05524529316765719,-0.3393118985406798,2,0
0,253.11748934,-1.3073000000000008,130.04999999999998,4,7,5,0.5,2,0.27998439608302567,-0.395996335414967,5,3
0,235.157228912,2.4621000000000004,30.49,1,3,5,0.5714285714285714,1,0.16136108350644324,-0.4857830284468383,1,2
0,365.156183356,4.007780000000003,50.5,1,5,4,0.38095238095238093,2,0.09919001910749561,-0.39302966733753647,3,1
0,384.187149136,4.390700000000003,35.94,1,5,5,0.45454545454545453,2,0.12052105827848812,-0.4966861959592132,2,2
0,272.15247788,2.860900000000001,49.5,1,4,4,0.4375,2,0.16672107691241095,-0.38531913760662934,2,2
0,291.17354767200004,2.916500000000001,18.84,0,3,0,0.3157894736842105,2,0.13642144339433743,-0.3535277800941509,3,0
0,233.141578848,2.4329,38.33,1,3,3,0.5,1,0.30279753712592433,-0.4559990803903101,1,2
0,214.0760574,2.3184000000000005,40.46,2,2,2,0.45454545454545453,1,0.11481626871536738,-0.3871100582725933,0,2
0,191.131014164,2.0782,12.47,0,2,1,0.5,1,0.09773236065127941,-0.37056790604439455,1,1
0,136.100048384,0.6923999999999992,38.05,2,2,3,0.25,1,0.01378626140142497,-0.2714516418420235,2,0
0,150.115698448,1.0809,38.05,2,2,3,0.3333333333333333,1,0.022215540341381127,-0.27120098706124934,2,0
0,347.224914548,4.693300000000003,23.47,1,2,3,0.5,2,0.11539176827254634,-0.5079556568759684,1,1
0,179.094628656,1.7145000000000001,52.32000000000001,1,2,4,0.3,1,0.4039861538403952,-0.44970144426026737,1,2
0,293.123820608,4.678700000000004,3.24,0,2,0,0.2631578947368421,2,0.020076374200936414,-0.305731264829691,1,0
0,366.2307282,4.085500000000003,41.57,1,4,8,0.43478260869565216,2,0.31614529861138096,-0.4653135843191405,2,2
0,308.07164071600005,3.1572000000000022,32.67,0,2,2,0.1111111111111111,2,0.2490307831611117,-0.29850100299919163,2,1
0,398.176105784,3.664100000000002,35.94,1,4,5,0.391304347826087,2,0.12724906834825703,-0.48823761421739287,2,2
0,475.19633391599996,4.024100000000003,64.09,1,6,8,0.5,2,0.24213723788722746,-0.3963656970946229,3,3
0,267.162314292,3.0646000000000004,32.26,2,2,3,0.3333333333333333,2,0.12980245371741908,-0.37873936013021,1,1
0,298.142975816,1.5274999999999999,50.720000000000006,0,6,3,0.375,2,0.23080036743384869,-0.45359548031507685,4,2
0,295.139470672,4.374200000000004,3.24,0,2,0,0.3684210526315789,2,0.012704105597502905,-0.3057312648624205,1,0
0,324.10294084400005,3.934000000000003,32.67,0,2,3,0.2631578947368421,2,0.2481866729616205,-0.3098548001904374,2,1
0,280.193948768,3.549100000000002,6.48,0,2,4,0.3684210526315789,2,0.04319132127877979,-0.36691330123509863,2,0
0,360.1936739959999,1.5575999999999999,94.83,3,5,2,0.7142857142857143,0,0.1896291629209311,-0.3927606978408493,0,5
0,402.20423868,2.1284,100.90000000000002,2,6,3,0.6956521739130435,0,0.3025656724874257,-0.45774192706812544,0,6
0,460.20971798399984,1.9732999999999998,138.2,3,7,6,0.68,0,0.3063132073402059,-0.481218928825594,0,8
0,444.25118887199994,3.298700000000002,100.90000000000002,2,6,6,0.7307692307692307,0,0.3062981183854212,-0.4503186475789307,0,6
0,318.255880328,4.595200000000005,37.3,1,2,1,0.9523809523809523,0,0.1329601807965454,-0.3931197276586114,0,2
0,253.1215121,2.1230200000000004,46.39,1,3,1,0.2,2,0.24561150457351485,-0.3518796561974934,3,1
0,409.180169848,3.030680000000001,82.43,1,5,7,0.34782608695652173,2,0.2546362637021101,-0.4959229069706454,3,3
0,508.227259868,3.327700000000002,99.13000000000001,1,7,4,0.7407407407407407,0,0.30543920251982665,-0.4575444067110364,0,7
0,248.116092372,2.2995,58.64000000000001,1,3,3,0.38461538461538464,1,0.41830134383578776,-0.4389328681744389,2,3
0,284.13471963999996,4.239400000000003,6.48,0,3,3,0.29411764705882354,2,0.05529021785443341,-0.3380650900563811,2,0
0,340.160934388,4.832100000000005,23.550000000000004,0,4,5,0.35,2,0.16217568621796208,-0.3380458421256665,2,1
0,258.136827816,3.0592000000000015,44.12,0,4,5,0.3333333333333333,2,0.35613186089980475,-0.46099043956851943,2,2
0,355.15657727999996,0.946800000000001,101.73,2,5,7,0.5625,1,0.25464497067570807,-0.49592299207453583,3,4
0,285.129968608,3.636000000000003,19.37,0,4,4,0.3125,2,0.14656199130625158,-0.3243472504848132,3,0
0,263.167399672,4.301900000000003,12.03,1,1,4,0.2631578947368421,2,0.010162570928710065,-0.31975155191397375,1,0
0,167.094628656,1.0053999999999998,46.17,1,2,2,0.5555555555555556,0,0.23744646283007315,-0.3316669497468994,1,2
0,245.177964356,3.4422200000000025,20.310000000000002,0,2,5,0.5625,1,0.17944236530811844,-0.2932750340740296,1,1
0,386.026759912,5.026200000000003,15.6,0,2,2,0.17647058823529413,2,0.40586479553896154,-0.32471937909640797,2,0
0,304.193948768,4.017500000000003,6.48,0,2,1,0.42857142857142855,2,0.0498127961364317,-0.3363279635314018,2,0
0,296.03862633600005,2.6335200000000007,49.410000000000004,1,3,2,0.23076923076923078,1,0.2505543607029368,-0.3208447682633369,2,2
0,270.111675688,1.7493199999999998,69.3,1,3,1,0.21428571428571427,2,0.24068076681234116,-0.2981167248870453,4,2
0,313.167793596,3.1938000000000004,39.72,1,4,6,0.3684210526315789,2,0.16176369246964092,-0.48999077202364666,1,3
0,370.089204696,2.6804000000000006,50.80000000000001,1,4,6,0.5625,1,0.2584485370500484,-0.49577499245190343,2,3
0,387.1365105320001,0.8333999999999997,86.71000000000001,0,7,5,0.3888888888888889,2,0.2685068578935643,-0.33826073189797823,5,3
0,361.13457531999995,4.354180000000005,30.27,0,3,1,0.22727272727272727,2,0.09182634765536614,-0.3684472402928876,3,0
0,191.939761508,1.9161000000000001,9.23,0,1,2,1.0,0,0.39618812955803673,-0.32084070748780696,0,1
0,289.131408088,2.2805999999999997,48.0,0,5,6,0.3125,1,0.20280322354668098,-0.4926899211899176,1,4
0,139.063328528,0.29780000000000006,37.38,0,2,0,0.7142857142857143,0,0.22900258116985917,-0.2794939336698717,1,2
0,370.21574683200004,4.131120000000003,31.73,0,4,5,0.25,3,0.08328910706011465,-0.29440707429147484,4,0
0,238.066617316,0.7035000000000001,73.80000000000001,1,4,3,0.1,2,0.27038610183167744,-0.3641487999796596,4,1
0,238.131742436,1.3510999999999997,75.27000000000001,2,3,5,0.5833333333333334,0,0.3276324785084715,-0.2768030836389297,2,3
0,295.118398792,4.174300000000002,35.25,1,2,5,0.25,2,0.41591405457582453,-0.4856954301960563,1,1
0,305.073804904,5.179600000000004,12.03,1,1,2,0.29411764705882354,2,0.05947699779163679,-0.3129793397487151,1,0
0,401.157326228,2.9339200000000014,55.2,0,6,5,0.47619047619047616,2,0.25716354294231974,-0.3029541869969016,3,2
0,371.047128552,3.437800000000001,58.28,1,5,2,0.3333333333333333,2,0.22687858015837498,-0.38301459504802754,5,0
0,344.16554110000004,4.116800000000003,24.83,0,3,1,0.65,1,0.09982602546413638,-0.37777628960509907,2,1
0,379.18959165999996,2.2549,54.040000000000006,1,5,3,0.4090909090909091,2,0.24692525290258735,-0.48578284670151783,3,3
0,386.2027992,4.214800000000004,32.78,0,4,8,0.5,2,0.2268024451958037,-0.3822342881425164,2,2
0,300.04879709600004,3.954600000000003,15.6,0,2,1,0.125,2,0.1038739506569032,-0.33703511698796546,2,0
0,242.064651056,0.9820000000000002,68.28,0,4,5,1.0,0,0.16974695299244955,-0.2272201219878373,0,4
0,280.051777864,0.10969999999999991,83.55000000000001,1,4,1,0.3333333333333333,1,0.269267543607141,-0.35427480421237145,2,4
0,289.183049736,4.4577000000000035,3.24,0,1,0,0.42857142857142855,2,0.03510728644294652,-0.29538408356697293,1,0
0,224.116092372,0.9609999999999999,75.27000000000001,2,3,4,0.5454545454545454,0,0.3276324784995045,-0.27680308492813477,2,3
0,300.066555336,2.4722,52.900000000000006,1,3,1,0.125,2,0.27805646025180286,-0.364126283077864,2,2
0,340.081638512,3.4039800000000024,42.629999999999995,0,6,0,0.29411764705882354,2,0.13765732792885088,-0.353492672373051,4,0
0,289.113649848,2.7061,30.49,1,4,5,0.375,2,0.12249231407024237,-0.49053555836576107,1,2
0,288.10294084400005,3.6059000000000028,32.67,0,2,1,0.375,1,0.2479170266189196,-0.3132001255687898,2,1
0,256.12454888,1.74,58.2,2,3,5,0.75,0,0.24160998640428122,-0.30189893922888617,2,2
0,328.14567824799997,1.1702999999999997,75.71000000000001,1,5,8,0.5333333333333333,1,0.25463405954687396,-0.4959230067525303,2,4
0,482.19385156399994,4.132800000000003,80.67,1,6,3,0.72,0,0.30605843670834015,-0.44914911783299455,0,5
0,284.13471963999996,4.321700000000003,6.48,0,3,4,0.29411764705882354,2,0.05935038441024291,-0.33977685025327026,2,0
0,288.109647764,4.208120000000004,19.03,1,2,1,0.375,3,0.14260438356830216,-0.35796662889539554,2,0
0,223.103085164,2.6960000000000006,29.1,1,3,3,0.5833333333333334,1,0.15772843883661797,-0.3008649264762559,1,1
0,408.177058628,3.223900000000002,74.6,2,5,1,0.7272727272727273,0,0.22056982324383248,-0.38971241086508057,0,4
0,232.16346031199998,2.5434200000000002,18.46,0,2,3,0.5714285714285714,1,0.49339571916194325,-0.406622170979571,0,2
0,207.089543276,1.31252,49.77,1,3,2,0.36363636363636365,1,0.4143345327848578,-0.44147413308074374,1,3
0,255.162314292,3.7246200000000034,21.259999999999998,1,2,6,0.29411764705882354,2,0.12493636782365429,-0.4854164886189282,1,1
0,311.19976242,2.9811200000000015,28.6,0,4,6,0.42105263157894735,2,0.2126453145891959,-0.4776115996638978,3,1
0,297.17287897600005,3.3236000000000017,21.700000000000003,0,3,3,0.3684210526315789,2,0.16053073806182133,-0.4928592319593498,1,2
0,434.2104669319999,2.4188000000000005,93.06,2,6,2,0.75,0,0.19275655915797021,-0.3897124003667539,0,6
0,478.200296172,1.7620999999999991,127.2,2,8,4,0.68,0,0.30256569469468375,-0.4589531200440186,0,8
0,518.267981808,4.015800000000003,99.13000000000001,1,7,4,0.7586206896551724,0,0.30625397329224185,-0.45752206098916376,0,7
0,252.946411472,2.7009,49.33,2,2,1,0.125,1,0.2760216653861551,-0.5079643157922574,1,2
0,334.092912316,3.736600000000003,40.620000000000005,0,2,1,0.17647058823529413,2,0.4159884693598414,-0.3130396287945593,2,2
0,366.137754332,5.505800000000004,6.48,0,3,4,0.3684210526315789,2,0.41598698506315585,-0.3393099566531266,2,0
0,409.16649185600005,4.791000000000004,40.540000000000006,1,3,6,0.4090909090909091,2,0.41592131793729786,-0.38506857787888654,1,2
0,143.058243148,0.37359999999999993,46.61,0,3,0,0.6666666666666666,0,0.41692032342302154,-0.4329374645648966,1,3
0,290.13789043599996,1.2575999999999998,105.51,2,7,5,0.2857142857142857,2,0.22143163563823992,-0.492704456320783,4,3
0,380.20999275599996,3.6292000000000026,50.8,1,4,6,0.43478260869565216,2,0.25491015377833554,-0.4928421317251318,2,3
0,334.06396849199996,3.641500000000003,35.83,1,3,2,0.23529411764705882,2,0.07557037918560736,-0.3941624535432011,2,1
0,274.189257312,2.4144,90.65,2,4,9,0.8461538461538461,0,0.406646780933461,-0.44899376515076916,2,4
0,428.15659346399997,3.090200000000002,74.6,2,4,2,0.7272727272727273,0,0.17934787088891235,-0.3897123823180348,0,4
0,155.131014164,1.8541999999999998,43.09,1,1,5,0.6666666666666666,0,0.22342776871229142,-0.36918619971522854,1,1
0,143.131014164,1.544,43.09,1,1,4,0.875,0,0.22028669739876736,-0.369429544499838,1,1
0,297.194008344,1.2031999999999994,51.16,1,5,3,1.0,0,0.16584423783921673,-0.3900391646606894,1,4
0,143.131014164,1.6881,43.09,1,1,5,0.875,0,0.22002726219674293,-0.3694383935696047,1,1
0,224.116092372,1.1050999999999997,75.27000000000001,2,3,3,0.5454545454545454,0,0.32765069747788056,-0.27653378082853525,2,3
0,224.116092372,0.9609999999999999,75.27000000000001,2,3,4,0.5454545454545454,0,0.32765071552062175,-0.2765332982173437,2,3
0,281.156183356,3.2161000000000017,38.25000000000001,0,5,7,0.7142857142857143,1,0.2531660875296678,-0.4754855810756872,3,1
0,305.12766010000007,2.6407800000000003,74.28999999999999,0,5,3,0.17647058823529413,3,0.22334535305381503,-0.31293310289727005,5,1
0,316.05751064400005,3.8374000000000024,16.130000000000003,0,2,4,0.1875,2,0.034594129799555264,-0.3057153713488985,2,0
0,284.127325752,1.7597199999999997,58.440000000000005,0,4,1,0.26666666666666666,2,0.2406808595916853,-0.2979528877929357,4,2
0,274.09852416,2.64482,42.21,1,4,1,0.2857142857142857,2,0.1333117199993973,-0.36785709424084695,4,0
0,294.126081592,3.2670000000000012,41.489999999999995,2,3,6,0.375,2,0.12675869165350548,-0.49019502312328916,1,2
0,435.0655693559999,2.5487200000000003,112.74,2,6,4,0.3684210526315789,2,0.32739938471432256,-0.479672802365529,3,5
0,645.1424008240001,-1.1119999999999965,220.25999999999996,4,13,9,0.4,2,0.3521585022062475,-0.5079666200063164,9,8
0,527.2267650159998,0.3132000000000024,170.86999999999998,6,11,4,0.5185185185185185,1,0.21125959059278485,-0.5071758794651704,3,8
0,293.152812228,3.1285200000000017,39.82,0,4,2,0.3333333333333333,3,0.16967730777761764,-0.34691747198915435,3,1
0,414.1613283119999,3.368500000000002,59.080000000000005,0,6,6,0.36363636363636365,2,0.30296730597444044,-0.4967682073380949,2,4
0,229.04788555599998,-1.2919999999999998,159.29,4,5,1,0.0,1,0.3021525290478107,-0.38165341498690863,7,1
0,289.167793596,1.9308999999999996,49.769999999999996,1,4,4,0.5882352941176471,1,0.3155498550108651,-0.4617237756087618,1,3
0,135.104799416,1.5763,26.02,1,1,2,0.3333333333333333,1,0.005086239071797018,-0.32765583199596715,1,0
0,309.194008344,0.6347999999999998,81.95,4,5,5,0.6470588235294118,1,0.12250126793438668,-0.4905466186270664,1,4
0,326.129824288,2.0298999999999996,30.869999999999997,1,4,1,0.2777777777777778,2,0.11553063443699126,-0.3550392550437083,4,0
0,535.1736838879998,-1.064999999999996,187.93,3,7,6,0.4782608695652174,1,0.327399384702813,-0.4796728023655437,5,8
0,312.195011388,2.3183999999999996,50.160000000000004,1,4,2,0.5555555555555556,2,0.27214804335700093,-0.34777134052074776,4,1
0,355.00479894,0.40430000000000005,103.70000000000002,3,5,6,0.4166666666666667,1,0.2532010575770425,-0.39412320755251795,1,5
0,339.21982916800005,4.275500000000004,29.54,0,3,8,0.4090909090909091,2,0.30591400023952126,-0.45346807082280677,1,2
0,326.1378904359999,2.991200000000001,83.91,1,6,6,0.23529411764705882,2,0.2914957460304776,-0.45973090399492267,4,3
0,150.115698448,1.1857,16.130000000000003,0,2,3,0.4444444444444444,1,0.04158487405601425,-0.3090116731664914,2,0
0,324.183778008,3.1732000000000014,45.59,1,4,4,0.45,2,0.1191244457687318,-0.49674293960785865,2,2
0,810.420379436,3.9909000000000034,154.10000000000002,3,12,7,0.5869565217391305,3,0.3436112263225902,-0.4963433590476223,4,9
